X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8845334.30574782,5429308.20265778,5418418,1064139,2008,2008/09/25 04:00:00+00,2110,WILMINGTON AVE,EVANSTON DR,,Minor Arterial,North York,6,43.766045,-79.45899,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,None,,South,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,34,Bathurst Manor,34,Bathurst Manor (34),D32,682
-8845334.30574782,5429308.20265778,5418419,1064139,2008,2008/09/25 04:00:00+00,2110,WILMINGTON AVE,EVANSTON DR,,Minor Arterial,North York,6,43.766045,-79.45899,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,25 to 29,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,34,Bathurst Manor,34,Bathurst Manor (34),D32,683
-8845334.30574782,5429308.20265778,5418420,1064139,2008,2008/09/25 04:00:00+00,2110,WILMINGTON AVE,EVANSTON DR,,Minor Arterial,North York,6,43.766045,-79.45899,Intersection,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,34,Bathurst Manor,34,Bathurst Manor (34),D32,684
-8833534.43972373,5418647.47829285,5412649,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Passenger,50 to 54,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,685
-8833534.43972373,5418647.47829285,5412650,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,Minor,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,686
-8833534.43972373,5418647.47829285,5412651,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,687
-8833534.43972373,5418647.47829285,5412652,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Minor,,North,"Automobile, Station Wagon",Going Ahead,Wrong Way on One Way Road,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,688
-8833534.43972373,5418647.47829285,5412653,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,689
-8833534.43972373,5418647.47829285,5412654,1061541,2008,2008/09/29 04:00:00+00,412,DON VALLEY PARKWAY  S,BEECHWOOD DR,,,Toronto and East York,14,43.696845,-79.35299,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minimal,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,Yes,,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,690
-8835504.79471077,5414829.8670776,5437692,1072743,2008,2008/11/28 05:00:00+00,1854,BLOOR ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13,43.672045,-79.37069,Intersection,At Intersection,Yield Sign,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,,East,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,,Yes,,Yes,,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),D53,691
-8835504.79471077,5414829.8670776,5437693,1072743,2008,2008/11/28 05:00:00+00,1854,BLOOR ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13,43.672045,-79.37069,Intersection,At Intersection,Yield Sign,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,South,Other,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,Yes,,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),D53,692
-8820699.30243527,5429755.23621245,5204827,1088989,2009,2009/02/13 05:00:00+00,125,423 BRIMORTON DR,,,Collector,Scarborough,24,43.768945,-79.23769,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,20 to 24,Fatal,4,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,693
-8820699.30243527,5429755.23621245,5204828,1088989,2009,2009/02/13 05:00:00+00,125,423 BRIMORTON DR,,,Collector,Scarborough,24,43.768945,-79.23769,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,20 to 24,Minor,,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,142,Woburn North,137,Woburn (137),D43,694
-8842851.88110313,5424808.24435186,5218360,1095072,2009,2009/02/21 05:00:00+00,255,STADACONA DR,WILSON AVE,,Major Arterial,North York,6,43.736845,-79.43669,Intersection,,Stop Sign,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,,Yes,,Yes,,33,Clanton Park,33,Clanton Park (33),D32,695
-8842851.88110313,5424808.24435186,5218361,1095072,2009,2009/02/21 05:00:00+00,255,STADACONA DR,WILSON AVE,,Major Arterial,North York,6,43.736845,-79.43669,Intersection,,Stop Sign,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,,Other,Other,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking,,,,Yes,,Yes,,,,,,,Yes,,Yes,,33,Clanton Park,33,Clanton Park (33),D32,696
-8854930.0458542,5404001.36391425,5214084,1093202,2009,2009/03/08 05:00:00+00,12,BROWNS LINE Line,HORNER AVE,,Major Arterial,Etobicoke York,3,43.601645,-79.54519,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,,South,"Automobile, Station Wagon",Going Ahead,Following too Close,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,Yes,,Yes,,Yes,,Yes,,20,Alderwood,20,Alderwood (20),D22,697
-8854930.0458542,5404001.36391425,5214085,1093202,2009,2009/03/08 05:00:00+00,12,BROWNS LINE Line,HORNER AVE,,Major Arterial,Etobicoke York,3,43.601645,-79.54519,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,,Yes,,20,Alderwood,20,Alderwood (20),D22,698
-8854930.0458542,5404001.36391425,5214086,1093202,2009,2009/03/08 05:00:00+00,12,BROWNS LINE Line,HORNER AVE,,Major Arterial,Etobicoke York,3,43.601645,-79.54519,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,,Yes,,20,Alderwood,20,Alderwood (20),D22,699
-8854930.0458542,5404001.36391425,5214087,1093202,2009,2009/03/08 05:00:00+00,12,BROWNS LINE Line,HORNER AVE,,Major Arterial,Etobicoke York,3,43.601645,-79.54519,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,Yes,,Yes,,Yes,,Yes,,20,Alderwood,20,Alderwood (20),D22,700
-8854930.0458542,5404001.36391425,5214088,1093202,2009,2009/03/08 05:00:00+00,12,BROWNS LINE Line,HORNER AVE,,Major Arterial,Etobicoke York,3,43.601645,-79.54519,Intersection,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Rear End,Driver,35 to 39,None,,South,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,,,,,,,,,Yes,,,Yes,,Yes,,Yes,,Yes,,20,Alderwood,20,Alderwood (20),D22,701
-8817682.54423477,5424962.31621469,5214089,1093203,2009,2009/03/08 05:00:00+00,350,HILL CRES,HEATHFIELD DR,,Collector,Scarborough,24,43.737845,-79.21059,Intersection,,No Control,Rain,Dark,Wet,Fatal,SMV Other,Other,unknown,None,,North,Other,Parked,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,702
-8817682.54423477,5424962.31621469,5214090,1093203,2009,2009/03/08 05:00:00+00,350,HILL CRES,HEATHFIELD DR,,Collector,Scarborough,24,43.737845,-79.21059,Intersection,,No Control,Rain,Dark,Wet,Fatal,SMV Other,Passenger,20 to 24,Fatal,6,,Other,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,703
-8817682.54423477,5424962.31621469,5214091,1093203,2009,2009/03/08 05:00:00+00,350,HILL CRES,HEATHFIELD DR,,Collector,Scarborough,24,43.737845,-79.21059,Intersection,,No Control,Rain,Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Major,,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,139,Scarborough Village,139,Scarborough Village (139),D43,704
-8839879.65069894,5413798.76700033,5224187,1097712,2009,2009/04/04 04:00:00+00,228,LIPPINCOTT ST,BLOOR ST W,,Major Arterial,Toronto and East York,11,43.665345,-79.40999,Intersection,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,10,West,Other,,,,Pedestrian hit at mid-block,Other,Had Been Drinking,,,,Yes,,Yes,,,,,,,,,Yes,,79,University,79,University (79),D14,705
-8839879.65069894,5413798.76700033,5224188,1097712,2009,2009/04/04 04:00:00+00,228,LIPPINCOTT ST,BLOOR ST W,,Major Arterial,Toronto and East York,11,43.665345,-79.40999,Intersection,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,20 to 24,None,,North,"Automobile, Station Wagon",Going Ahead,Other,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,,,,Yes,,79,University,79,University (79),D14,706
-8863991.45240477,5426472.35666185,5230924,1100690,2009,2009/04/06 04:00:00+00,2150,ALBION RD,STEINWAY BLVD,,Major Arterial,Etobicoke York,1,43.747645,-79.62659,Mid-Block,,No Control,Freezing Rain,Dark,Ice,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,707
-8863991.45240477,5426472.35666185,5230925,1100690,2009,2009/04/06 04:00:00+00,2150,ALBION RD,STEINWAY BLVD,,Major Arterial,Etobicoke York,1,43.747645,-79.62659,Mid-Block,,No Control,Freezing Rain,Dark,Ice,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,1,West Humber-Clairville,1,West Humber-Clairville (1),D23,708
-8833757.07870532,5417492.79228489,5234111,1102106,2009,2009/04/07 04:00:00+00,1608,BROADVIEW AVE,GAMBLE AVE,,Minor Arterial,Toronto and East York,14,43.689345,-79.35499,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,709
-8833757.07870532,5417492.79228489,5234112,1102106,2009,2009/04/07 04:00:00+00,1608,BROADVIEW AVE,GAMBLE AVE,,Minor Arterial,Toronto and East York,14,43.689345,-79.35499,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,55 to 59,Major,,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,57,Broadview North,57,Broadview North (57),D55,710
-8845868.63930362,5413537.16289786,5668315,1107097,2009,2009/05/07 04:00:00+00,553,ANNETTE ST,KEELE ST,,Major Arterial,Toronto and East York,4,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,45 to 49,Major,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,90,Junction Area,90,Junction Area (90),D11,711
-8845868.63930362,5413537.16289786,5668316,1107097,2009,2009/05/07 04:00:00+00,553,ANNETTE ST,KEELE ST,,Major Arterial,Toronto and East York,4,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,90,Junction Area,90,Junction Area (90),D11,712
-8845868.63930362,5413537.16289786,5668317,1107097,2009,2009/05/07 04:00:00+00,553,ANNETTE ST,KEELE ST,,Major Arterial,Toronto and East York,4,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Driver,25 to 29,None,,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,90,Junction Area,90,Junction Area (90),D11,713
-8845868.63930362,5413537.16289786,5668318,1107097,2009,2009/05/07 04:00:00+00,553,ANNETTE ST,KEELE ST,,Major Arterial,Toronto and East York,4,43.663645,-79.46379,Intersection,At Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Angle,Other Property Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,90,Junction Area,90,Junction Area (90),D11,714
-8848729.55021701,5417123.32325753,5244987,1107035,2009,2009/05/31 04:00:00+00,423,WESTON RD,EGLINTON AVE W,,Major Arterial,Etobicoke York,5,43.686945,-79.48949,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,unknown,Minor,,,Other,Other,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,115,Mount Dennis,115,Mount Dennis (115),D12,715
-8848729.55021701,5417123.32325753,5244988,1107035,2009,2009/05/31 04:00:00+00,423,WESTON RD,EGLINTON AVE W,,Major Arterial,Etobicoke York,5,43.686945,-79.48949,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,,,"Automobile, Station Wagon",Going Ahead,,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,Yes,,,,Yes,,115,Mount Dennis,115,Mount Dennis (115),D12,716
-8848061.63327225,5408429.67288374,5250165,1109297,2009,2009/06/14 04:00:00+00,2206,THE QUEENSWAY,STEPHEN DR,,Major Arterial,Etobicoke York,3,43.630445,-79.48349,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Major,,,Other,,,,,,,,,,,,Yes,,,,,Yes,,,,Yes,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,717
-8848061.63327225,5408429.67288374,5250166,1109297,2009,2009/06/14 04:00:00+00,2206,THE QUEENSWAY,STEPHEN DR,,Major Arterial,Etobicoke York,3,43.630445,-79.48349,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Minimal,,East,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,Yes,,,,Yes,,16,Stonegate-Queensway,16,Stonegate-Queensway (16),D22,718
-8829437.88246254,5433131.81041318,5265152,1115922,2009,2009/06/19 04:00:00+00,1430,COLLINGSBROOK BLVD,SOLWAY CRT,,Collector,Scarborough,22,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,Major,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,,,,Yes,,147,L'Amoreaux West,117,L'Amoreaux (117),D42,719
-8829437.88246254,5433131.81041318,5265153,1115922,2009,2009/06/19 04:00:00+00,1430,COLLINGSBROOK BLVD,SOLWAY CRT,,Collector,Scarborough,22,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,Other,,,,,,,,,,,,Yes,,,,,,,,,Yes,,147,L'Amoreaux West,117,L'Amoreaux (117),D42,720
-8829437.88246254,5433131.81041318,5265154,1115922,2009,2009/06/19 04:00:00+00,1430,COLLINGSBROOK BLVD,SOLWAY CRT,,Collector,Scarborough,22,43.790845,-79.31619,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Minimal,,North,"Automobile, Station Wagon",Going Ahead,Improper Lane Change,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,,,,Yes,,147,L'Amoreaux West,117,L'Amoreaux (117),D42,721
-8829037.13229568,5414091.15682334,5280965,1122739,2009,2009/08/01 04:00:00+00,703,QUEEN ST E,EASTERN AVE,,Major Arterial,Toronto and East York,19,43.667245,-79.31259,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,63,The Beaches,64,Woodbine Corridor (64),D55,722
-8854807.59441433,5427104.18162917,5293168,1128059,2009,2009/09/02 04:00:00+00,2203,FINCH AVE W,JAYZEL DR,,Major Arterial,Etobicoke York,7,43.751745,-79.54409,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,22,Humbermede,21,Humber Summit (21),D31,723
-8854807.59441433,5427104.18162917,5293169,1128059,2009,2009/09/02 04:00:00+00,2203,FINCH AVE W,JAYZEL DR,,Major Arterial,Etobicoke York,7,43.751745,-79.54409,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,,Other,,,,Pedestrian hit at mid-block,Person Getting on/off Vehicle,Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,22,Humbermede,21,Humber Summit (21),D31,724
-8841516.04721361,5411352.28852798,5287878,1125793,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,DOVERCOURT RD,,Minor Arterial,Toronto and East York,910,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),D14,725
-8841516.04721361,5411352.28852798,5287879,1125793,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,DOVERCOURT RD,,Minor Arterial,Toronto and East York,910,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),D14,726
-8841516.04721361,5411352.28852798,5287880,1125793,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,DOVERCOURT RD,,Minor Arterial,Toronto and East York,910,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,Major,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),D14,727
-8841516.04721361,5411352.28852798,5287881,1125793,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,DOVERCOURT RD,,Minor Arterial,Toronto and East York,910,43.649445,-79.42469,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),D14,728
-8841616.23475532,5411352.28852798,5287882,1125794,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,COOLMINE RD,,Minor Arterial,Toronto and East York,9,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,84,Little Portugal,84,Little Portugal (84),D14,729
-8841616.23475532,5411352.28852798,5287883,1125794,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,COOLMINE RD,,Minor Arterial,Toronto and East York,9,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,84,Little Portugal,84,Little Portugal (84),D14,730
-8841616.23475532,5411352.28852798,5287884,1125794,2009,2009/09/20 04:00:00+00,244,DUNDAS ST W,COOLMINE RD,,Minor Arterial,Toronto and East York,9,43.649445,-79.42559,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,,,Yes,,,,,,Yes,Yes,,Yes,,84,Little Portugal,84,Little Portugal (84),D14,731
-8837430.62190149,5411521.52089949,5299930,1131025,2009,2009/10/16 04:00:00+00,220,225 QUEEN ST W,QUEEN Stre W,,Major Arterial,Toronto and East York,10,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,"Automobile, Station Wagon",,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,732
-8837430.62190149,5411521.52089949,5299931,1131025,2009,2009/10/16 04:00:00+00,220,225 QUEEN ST W,QUEEN Stre W,,Major Arterial,Toronto and East York,10,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,None,,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,733
-8837430.62190149,5411521.52089949,5299932,1131025,2009,2009/10/16 04:00:00+00,220,225 QUEEN ST W,QUEEN Stre W,,Major Arterial,Toronto and East York,10,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,,Other,,,,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,734
-8837430.62190149,5411521.52089949,5299933,1131025,2009,2009/10/16 04:00:00+00,220,225 QUEEN ST W,QUEEN Stre W,,Major Arterial,Toronto and East York,10,43.650545,-79.38799,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,164,Wellington Place,77,Waterfront Communities-The Island (77),D52,735
