_id,PX,MAIN_STREET,MIDBLOCK_ROUTE,SIDE1_STREET,SIDE2_STREET,PRIVATE_ACCESS,ADDITIONAL_INFO,ACTIVATIONDATE,SIGNALSYSTEM,NON_SYSTEM,CONTROL_MODE,PEDWALKSPEED,APS_OPERATION,NUMBEROFAPPROACHES,OBJECTID,GEO_ID,NODE_ID,AUDIBLEPEDSIGNAL,TRANSIT_PREEMPT,FIRE_PREEMPT,RAIL_PREEMPT,MI_PRINX,BICYCLE_SIGNAL,UPS,LED_BLANKOUT_SIGN,LPI_NORTH_IMPLEMENTATION_DATE,LPI_SOUTH_IMPLEMENTATION_DATE,LPI_EAST_IMPLEMENTATION_DATE,LPI_WEST_IMPLEMENTATION_DATE,LPI_COMMENT,geometry,LONGITUDE,LATITUDE
1938,1970,SHAW ST,None,LOBB AVE,None,None,None,2004-08-18T15:02:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1938,1146388,13467329.0,,,,,1938,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.41713599616415, 43.64694299560295]}",-79.41713599616415,43.64694299560295
1939,1971,KINGSTON RD,None,ELMER AVE,None,None,None,2004-04-27T15:25:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1939,1140851,13462329.0,,,,,1939,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.30590300611397, 43.67569999982555]}",-79.30590300611397,43.67569999982555
1940,1972,MOUNT PLEASANT RD,None,ROEHAMPTON AVE,None,None,None,2004-07-29T15:36:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1940,1138214,13456611.0,,,,,1940,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.3906569979648, 43.70961500317894]}",-79.3906569979648,43.70961500317894
1941,1974,GATEWAY BLVD,None,GRENOBLE DR,PRIVATE ACCESS,FLEMINGDON PARK SHOPPING CENTRE,NORTH INTERSECTION,2003-10-01T04:00:00,TransSuite,None,FT,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1941,445345,13455608.0,,,,,1941,,,,,,2019-10-23T04:00:00,2019-10-23T04:00:00,North & South: Crosswalk,"{""type"": ""Point"", ""coordinates"": [-79.33418499963324, 43.71492599783231]}",-79.33418499963324,43.71492599783231
1942,1975,AVENUE RD,None,401 C E AVENUE RD RAMP,None,None,HWY 401 SOUTH INTERSECTION,2006-10-06T20:30:00,TransSuite,None,SAV,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1942,30011526,30011525.0,,,,,1942,,1.0,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.42221999473948, 43.74122500019999]}",-79.42221999473948,43.74122500019999
1943,1977,DORIS AVE,None,CHURCH AVE,None,None,None,2003-10-17T04:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1943,14122084,13446886.0,1.0,,,,1943,,,,2020-11-04T05:00:00,2020-11-04T05:00:00,2020-11-04T05:00:00,2020-11-04T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.4124750019453, 43.77409799982497]}",-79.4124750019453,43.77409799982497
1944,1978,BEECROFT RD,None,NORTH YORK BLVD,None,None,YORK CEMETERY,2016-01-21T16:30:00,TransSuite,None,SA2,0.9 m/s (FDW based on full crossing @ 1.1 m/s),Pushbutton Actuated,4,1944,14659522,14067820.0,1.0,,,,1944,,,,2020-11-03T05:00:00,2020-11-03T05:00:00,2020-11-03T05:00:00,2020-11-03T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.4153720000244, 43.766331000497466]}",-79.4153720000244,43.766331000497466
1945,1979,STEELES AVE E,565m WEST OF,LITTLES RD,None,None,None,2011-09-13T15:35:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1945,14228257,14228258.0,1.0,,,,1945,,,,,,2021-11-04T04:00:00,2021-11-04T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.22586399741246, 43.84251600167409]}",-79.22586399741246,43.84251600167409
1946,1980,STEELES AVE W,None,SIGNAL HILL AVE,PRIVATE ACCESS,407 ETR OFFICE ENTRANCE,None,2003-10-08T04:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1946,906593,13450366.0,,,,,1946,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.62512800617671, 43.75300000174612]}",-79.62512800617671,43.75300000174612
1947,1981,QUEEN ST W,None,LANSDOWNE AVE,JAMESON AVE,None,None,2006-09-28T04:10:00,TransSuite,None,SA1,0.9 m/s (FDW based on full crossing @ 1.1 m/s),Pushbutton Actuated,4,1947,1146918,,1.0,1.0,1.0,,1947,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.43697499562528, 43.640517999860826]}",-79.43697499562528,43.640517999860826
1948,1982,FINCH AVE W,None,BEECROFT RD,GREENVIEW AVE,None,None,2007-02-21T15:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1948,9038344,13446218.0,1.0,1.0,,,1948,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.4185090025097, 43.77913699983202]}",-79.4185090025097,43.77913699983202
1949,1983,PROGRESS AVE,None,SCHICK CRT,None,None,None,2008-01-10T15:50:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1949,20146476,20146478.0,1.0,,,,1949,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.26600699659869, 43.774665997808405]}",-79.26600699659869,43.774665997808405
1950,1984,KING ST W,None,SPENCER AVE,None,None,None,2003-06-06T04:00:00,TransSuite,None,SAP,0.9 m/s (FDW based on full crossing @ 1.1 m/s),None,3,1950,8190119,13468465.0,,1.0,,,1950,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.43091600003554, 43.638210001969995]}",-79.43091600003554,43.638210001969995
1951,1985,WILLIAM R ALLEN RD,510m SOUTH OF,SHEPPARD AVE W,PRIVATE ACCESS,WILSON SUBWAY PARKING LOT,None,2004-10-23T14:50:00,TransSuite,None,SAV,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1951,442161,,,,,,1951,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.46018000052361, 43.7465899977114]}",-79.46018000052361,43.7465899977114
1952,1987,DUNDAS ST E,None,ONTARIO ST,None,None,None,2004-11-09T17:20:00,TransSuite,None,SA2,0.9 m/s (FDW based on full crossing @ 1.1 m/s),Pushbutton Actuated,4,1952,1143966,13465269.0,1.0,1.0,,,1952,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.36856700025596, 43.65887100381855]}",-79.36856700025596,43.65887100381855
1953,1989,SHEPPARD AVE E,None,DEAN PARK RD,ROUGE RIVER DR,None,None,2004-01-06T05:00:00,SCATS,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1953,14660467,13442679.0,,,,,1953,1.0,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.18039299424717, 43.80628799696452]}",-79.18039299424717,43.80628799696452
1954,1990,BREMNER BLVD,None,VAN DE WATER CRES,None,None,None,2003-11-14T05:00:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1954,14677893,14677895.0,,,,,1954,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.38892199936716, 43.64041399661249]}",-79.38892199936716,43.64041399661249
1955,1991,ST CLAIR AVE W,48m WEST OF,DUNVEGAN RD,None,None,None,2007-02-16T17:50:00,TransSuite,None,PA - MPS,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,2,1955,1139588,,1.0,1.0,,,1955,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.40534999879439, 43.68590000445676]}",-79.40534999879439,43.68590000445676
1956,1992,CARLTON ST,None,ONTARIO ST,None,None,None,2005-04-04T17:15:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1956,14020307,13464520.0,1.0,1.0,,,1956,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.37051999438252, 43.66372200400627]}",-79.37051999438252,43.66372200400627
1957,1993,BRITISH COLUMBIA RD,None,YUKON PL,PRIVATE ACCESS,None,None,2004-11-29T16:06:00,SCOOT,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1957,1147560,13469141.0,,,,,1957,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.42727799923209, 43.63162299812032]}",-79.42727799923209,43.63162299812032
1958,1994,LAKE SHORE BLVD W,None,LEGION RD,PRIVATE ACCESS,None,None,2008-06-24T15:38:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1958,30120197,13469793.0,1.0,1.0,,,1958,,,,,,2019-08-01T04:00:00,2019-08-01T04:00:00,North & South: Crosswalk,"{""type"": ""Point"", ""coordinates"": [-79.48326699713446, 43.620511000641905]}",-79.48326699713446,43.620511000641905
1959,1995,BAYVIEW AVE,None,KILGOUR RD,None,CNIB ACCESS,None,2003-12-02T05:00:00,SCOOT,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1959,13497406,13455421.0,1.0,,,,1959,,,,2018-10-05T04:00:00,2018-10-05T04:00:00,,,"East: Crosswalk, West: None","{""type"": ""Point"", ""coordinates"": [-79.37809199507082, 43.716716997842056]}",-79.37809199507082,43.716716997842056
1960,1996,BIRCHMOUNT RD,None,ASHTONBEE RD,None,None,None,2005-10-19T15:10:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1960,111234,13452801.0,1.0,,,,1960,,,,2020-12-02T05:00:00,2020-12-02T05:00:00,,2020-12-02T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.27890200066986, 43.73286200172132]}",-79.27890200066986,43.73286200172132
1961,1997,WILLIAM R ALLEN RD,None,RIMROCK RD,None,None,None,2004-04-06T04:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1961,440793,13449330.0,,,,,1961,,,,2021-12-21T05:00:00,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.46501700552346, 43.75775600326519]}",-79.46501700552346,43.75775600326519
1962,1999,ST GEORGE ST,112m NORTH OF,COLLEGE ST,None,None,None,2003-12-19T05:00:00,TransSuite,None,PA - MPS,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,2,1962,30109167,,1.0,,,,1962,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.39661000153608, 43.65969999942473]}",-79.39661000153608,43.65969999942473
1963,2000,LAWRENCE AVE W,None,DUCKWORTH ST,BLACKSTONE ST,None,None,2004-07-02T17:53:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1963,30114379,13457834.0,,,,,1963,,,,2021-01-26T05:00:00,2021-01-26T05:00:00,2021-01-26T05:00:00,2021-01-26T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.50005199989114, 43.70361399956875]}",-79.50005199989114,43.70361399956875
1964,2001,PAPE AVE,None,FLOYD AVE,None,None,None,2006-03-09T15:45:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1964,4023418,13460275.0,1.0,,,,1964,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.34810600204283, 43.68753400039924]}",-79.34810600204283,43.68753400039924
1965,2002,ST CLAIR AVE W,None,TWEEDSMUIR AVE,None,None,None,2007-02-15T14:40:00,TransSuite,None,PA - IPS,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1965,30076115,13461064.0,1.0,1.0,,,1965,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.41339399565449, 43.684163000037046]}",-79.41339399565449,43.684163000037046
1966,2003,MILITARY TRL,335m EAST OF,MORNINGSIDE AVE,PRIVATE ACCESS,U OF T ACCESS,None,2004-09-28T15:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1966,30090088,,,,,,1966,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.1906189956197, 43.78781300351462]}",-79.1906189956197,43.78781300351462
1967,2004,LAKE SHORE BLVD W,None,FIRST ST,None,None,None,2004-06-18T17:20:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1967,3154976,13470389.0,,,,,1967,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.49849899626707, 43.602261002210476]}",-79.49849899626707,43.602261002210476
1968,2005,THE QUEENSWAY,80m EAST OF,HIGH ST,PRIVATE ACCESS,HUMBER TP ACCESS,None,2004-02-25T05:00:00,SCATS,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1968,912850,,1.0,,,,1968,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.48207000318594, 43.63086999972128]}",-79.48207000318594,43.63086999972128
1969,2006,MCCOWAN RD,180m NORTH OF,LAWRENCE AVE E,PRIVATE ACCESS,SCARBOROUGH GEN HOSPITAL,None,2005-07-19T15:25:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1969,109516,,,,,,1969,,,,2022-01-04T05:00:00,2022-01-04T05:00:00,2022-01-04T05:00:00,2022-01-04T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.24562000439184, 43.75697000348082]}",-79.24562000439184,43.75697000348082
1970,2007,THE WESTWAY,None,WINCOTT DR,None,None,None,2004-12-14T18:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1970,909097,13460821.0,,,,,1970,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.54977500220626, 43.687387995719625]}",-79.54977500220626,43.687387995719625
1971,2008,SCARLETT RD,None,ALMA DR,SCARLETTWOOD CRT,None,None,2005-06-29T18:20:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1971,10663238,13459782.0,1.0,,,,1971,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.51749300029658, 43.69262499847508]}",-79.51749300029658,43.69262499847508
1972,2009,HUMBER COLLEGE BLVD,None,HUMBERLINE DR,None,None,None,2006-01-23T14:50:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1972,907344,13453590.0,,1.0,,,1972,,,,,,2020-07-02T04:00:00,2020-07-02T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.60915400587061, 43.732189002284215]}",-79.60915400587061,43.732189002284215
1973,2010,ST CLAIR AVE W,None,SCARLETT RD,None,None,None,1958-01-31T05:00:00,TransSuite,None,SA1,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1973,9348,13464406.0,,,,,1973,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.49926500310012, 43.66607300292709]}",-79.49926500310012,43.66607300292709
1974,2012,BIRCHMOUNT RD,None,NEWLANDS AVE,None,None,None,2004-09-22T17:13:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1974,112324,13456272.0,,,,,1974,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.26932600349551, 43.709921000093495]}",-79.26932600349551,43.709921000093495
1975,2013,ROSEDALE VALLEY RD,None,PARK RD,None,None,None,2018-09-28T06:30:00,TransSuite,None,SA1,1.0 m/s (FDW based on full crossing @1.2m/s),Fixed Time,4,1975,30094090,13462900.0,1.0,,,,1975,,,1.0,,,2021-12-20T05:00:00,2021-12-20T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.38406900436078, 43.67350000407877]}",-79.38406900436078,43.67350000407877
1976,2014,CHURCH ST,None,THE ESPLANADE,None,None,None,2004-05-27T04:00:00,TransSuite,None,FT,0.9 m/s (FDW based on full crossing @ 1.1 m/s),None,4,1976,8351165,13467160.0,,,,,1976,,,,2022-04-13T04:00:00,2022-04-13T04:00:00,2022-04-13T04:00:00,2022-04-13T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.37331200556444, 43.64725699656054]}",-79.37331200556444,43.64725699656054
1977,2016,CHURCH ST,None,MAITLAND ST,None,None,None,2004-08-04T15:34:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1977,7731514,13464377.0,,,,,1977,,,,2022-04-12T04:00:00,2022-04-12T04:00:00,2022-04-12T04:00:00,2022-04-12T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.38052000050898, 43.66464699734577]}",-79.38052000050898,43.66464699734577
1978,2017,DUNDAS ST W,None,HUMBER HILL AVE,None,None,None,2004-06-16T04:00:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1978,6148565,13464616.0,,,,,1978,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.5015020051825, 43.66488399975772]}",-79.5015020051825,43.66488399975772
1979,2018,ISLINGTON AVE,172m SOUTH OF,BERGAMOT AVE,PRIVATE ACCESS,REXDALE MALL ACCESS,None,2004-10-01T17:33:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1979,907960,,,,,,1979,,,,2021-01-05T05:00:00,2021-01-05T05:00:00,2021-01-05T05:00:00,2021-01-05T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.55527999516441, 43.715500002219905]}",-79.55527999516441,43.715500002219905
1980,2021,MCCOWAN RD,120m NORTH OF,ELLESMERE RD,PRIVATE ACCESS,None,None,2004-12-10T18:50:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1980,107897,,,,,,1980,,,,2022-01-04T05:00:00,2022-01-04T05:00:00,,,None,"{""type"": ""Point"", ""coordinates"": [-79.251751000216, 43.7732769991522]}",-79.251751000216,43.7732769991522
1981,2023,RICHMOND ST W,None,BRANT ST,None,None,None,2004-12-03T16:40:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1981,7930873,13467191.0,1.0,,,,1981,1.0,,,,,2021-05-19T04:00:00,2021-05-19T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.39865600135796, 43.64747400315526]}",-79.39865600135796,43.64747400315526
1982,2024,ST CLAIR AVE W,None,MOULD AVE,PRIVATE ACCESS,None,None,2004-12-15T15:20:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1982,9309,13464022.0,1.0,1.0,,,1982,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.48703999995922, 43.66820099630182]}",-79.48703999995922,43.66820099630182
1983,2025,QUEEN ST E,None,GLEN MANOR DR,None,None,None,2004-10-08T16:40:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1983,1141591,13463000.0,,1.0,,,1983,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.29273800149828, 43.67158299669995]}",-79.29273800149828,43.67158299669995
1984,2026,BLOOR ST E,None,HUNTLEY ST,MOUNT PLEASANT RD NB ON-RAMP,None,None,2006-01-13T14:40:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1984,8536355,13463150.0,1.0,,,,1984,,,,,,2021-08-19T04:00:00,2021-08-19T04:00:00,LPI on east/west crosswalk.,"{""type"": ""Point"", ""coordinates"": [-79.37906799935806, 43.67191500025947]}",-79.37906799935806,43.67191500025947
1985,2027,O CONNOR DR,None,RIVERCOURT BLVD,None,None,None,2005-08-04T15:20:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1985,1354,13459158.0,,,,,1985,,,,2021-11-03T04:00:00,2021-11-03T04:00:00,2021-11-03T04:00:00,2021-11-03T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.34825199421549, 43.69363700114992]}",-79.34825199421549,43.69363700114992
1986,2028,ST CLAIR AVE W,None,MONDOVI GT,PRIVATE ACCESS,None,None,2004-11-08T17:01:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1986,14172926,14172279.0,1.0,1.0,,,1986,,,,2021-10-08T04:00:00,2021-10-08T04:00:00,2018-11-08T05:00:00,2018-11-08T05:00:00,North & South: Crosswalk,"{""type"": ""Point"", ""coordinates"": [-79.47519399687403, 43.67085400007044]}",-79.47519399687403,43.67085400007044
1987,2029,PROGRESS AVE,290m EAST OF,BRIMLEY RD,PRIVATE ACCESS,MALL ACCESS,None,2005-10-31T15:35:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1987,107543,,1.0,,,,1987,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.26128000394556, 43.77732999889843]}",-79.26128000394556,43.77732999889843
1988,2030,SHEPPARD AVE E,115m WEST OF,AMETHYST RD,None,None,None,2005-05-11T16:53:00,TransSuite,None,PA - MPS,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,2,1988,6292597,,1.0,,,,1988,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.3018500016219, 43.78017999909193]}",-79.3018500016219,43.78017999909193
1989,2031,THE WESTWAY,None,TREHORNE DR,None,None,None,2005-08-09T14:55:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1989,908890,13460071.0,,,,,1989,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.53622099468116, 43.69116499877498]}",-79.53622099468116,43.69116499877498
1990,2032,MIDLAND AVE,None,HAVENDALE RD,None,None,None,2005-11-29T15:15:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1990,106064,13444194.0,,,,,1990,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.28188100605959, 43.79330200020412]}",-79.28188100605959,43.79330200020412
1991,2033,STEELES AVE E,None,REDLEA AVE,PRIVATE ACCESS,PACIFIC MALL,None,2005-08-25T15:50:00,SCOOT,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1991,30017744,30017743.0,,,,,1991,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.30508300088886, 43.82416599818169]}",-79.30508300088886,43.82416599818169
1992,2034,LAKE SHORE BLVD W,None,PALACE PIER CRT,None,None,None,1995-08-22T04:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,3,1992,14188084,13469208.0,,,,,1992,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.47554000458548, 43.63126199684246]}",-79.47554000458548,43.63126199684246
1993,2035,CARLTON ST,108m WEST OF,CHURCH ST,PRIVATE ACCESS,None,None,2005-07-06T17:05:00,TransSuite,None,SA2,0.9 m/s (FDW based on full crossing @ 1.1 m/s),Pushbutton Actuated,2,1993,14023522,,1.0,,,,1993,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.38069999918076, 43.66159999763891]}",-79.38069999918076,43.66159999763891
1994,2036,CHURCH ST,None,WOOD ST,None,None,None,2005-08-10T15:55:00,TransSuite,None,SAP,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1994,6535342,13464666.0,1.0,,,,1994,,,,2022-04-29T04:00:00,2022-04-29T04:00:00,2022-04-29T04:00:00,2022-04-29T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.37975500557083, 43.6628249992501]}",-79.37975500557083,43.6628249992501
1995,2037,ALBION RD,None,STEINWAY BLVD,PRIVATE ACCESS,None,None,2006-01-10T15:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),None,4,1995,9487234,13451132.0,,,,,1995,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.62877099907993, 43.748034997060124]}",-79.62877099907993,43.748034997060124
1996,2038,STEELES AVE W,200m EAST OF,ALNESS ST,PRIVATE ACCESS,None,None,2005-03-16T17:05:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,3,1996,14673437,,1.0,,,,1996,,,,,,2021-04-21T04:00:00,2021-04-21T04:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.47834999870918, 43.785349997860436]}",-79.47834999870918,43.785349997860436
1997,2039,ESTHER SHINER BLVD,None,PROVOST DR,PRIVATE ACCESS,None,None,2008-12-02T16:00:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1997,30005931,30005930.0,1.0,,,,1997,,,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.37047899782885, 43.768339996788676]}",-79.37047899782885,43.768339996788676
1998,2040,GARDINER E PARK LAWN RD RAMP,None,LEGION RD N,None,None,None,2006-12-22T15:35:00,TransSuite,None,SAV,0.8 m/s (FDW based on full crossing @ 1.0 m/s),None,3,1998,14254066,14254067.0,,,,,1998,,1.0,,,,,,None,"{""type"": ""Point"", ""coordinates"": [-79.48951400188513, 43.6251040000627]}",-79.48951400188513,43.6251040000627
1999,2041,ESTHER SHINER BLVD,None,OLD LESLIE ST,PRIVATE ACCESS,None,None,2009-03-31T16:20:00,TransSuite,None,SA2,1.0 m/s (FDW based on full crossing @1.2m/s),Pushbutton Actuated,4,1999,30005957,30005897.0,1.0,,,,1999,,,,2022-11-18T05:00:00,2022-11-18T05:00:00,2022-11-18T05:00:00,2022-11-18T05:00:00,None,"{""type"": ""Point"", ""coordinates"": [-79.36620700581918, 43.76932200049349]}",-79.36620700581918,43.76932200049349
